gene_cluster_id;focal;reference;type;genome_occurences;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;COG20_CATEGORY_ACC;COG20_CATEGORY;COG20_PATHWAY_ACC;COG20_PATHWAY;COG20_FUNCTION_ACC;COG20_FUNCTION;KEGG_BRITE_ACC;KEGG_BRITE;KEGG_Class_ACC;KEGG_Class;KEGG_Module_ACC;KEGG_Module;KOfam_ACC;KOfam;Pfam_ACC;Pfam
GC_00066602;broadleaf;conifer;accessory;1;1.46155176952139;2.50356637501966;0.778614440999107;3.21541220299885;0.00130257333062832;0.0262009893789961;N;Cell motility;;;COG1215;Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase (BcsA) (PDB:4HG6);;;;;;;;;PF00535.30;Glycosyl transferase family 2
GC_00007948;broadleaf;conifer;accessory;15;2.48537496486241;2.49819424736407;0.638183238931285;3.91454067572755;9.05764682308027e-5;0.00644791233218027;K;Transcription;;;COG2207;AraC-type DNA-binding domain and AraC-containing proteins (AraC) (PDB:1BL0);ko03000;Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>AraC family;;;;;K14063;AraC family transcriptional regulator, positive regulator of tynA and feaB;PF12833.11;Helix-turn-helix domain
GC_00012182;broadleaf;conifer;accessory;6;1.44964819465366;2.49260973084616;0.792629303945098;3.14473577804892;0.00166236895383077;0.0303557232611343;K;Transcription;;;COG0583;DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI);ko03000;Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>LysR family;;;;;K21757;LysR family transcriptional regulator, benzoate and cis,cis-muconate-responsive activator of ben and cat genes;PF03466.24;LysR substrate binding domain
GC_00060800;broadleaf;conifer;accessory;1;2.12399054703778;2.49252397089567;0.690735343272087;3.60850794037601;3.07963090434195e-4;0.0116985424135203;Q;Secondary metabolites biosynthesis, transport and catabolism;;;COG2931;Ca2+-binding protein, RTX toxin-related (PDB:1AF0) (PUBMED:15135544);;;;;;;;;PF13385.10;Concanavalin A-like lectin/glucanases superfamily
GC_00028377;broadleaf;conifer;accessory;2;1.17035364915455;2.48842793402751;0.856110898118589;2.90666540923161;0.00365303705900698;0.0470812923361692;S;Function unknown;;;COG1284;Uncharacterized membrane-anchored protein YitT, contains DUF161 and DUF2179 domains (YitT) (PDB:3HLU);;;;;;;;;PF02588.19;Uncharacterised 5xTM membrane BCR, YitT family COG1284
GC_00045118;broadleaf;conifer;accessory;1;2.90124210376022;2.48610100548717;0.594205717180302;4.18390623584794;2.86542335530572e-5;0.00371843917457749;T;Signal transduction mechanisms;;;COG2199|COG2203;GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants (GGDEF) (PDB:6D9M)|GAF domain (GAF);;;;;;;;;PF07238.18;PilZ domain
GC_00004482;broadleaf;conifer;accessory;27;1.16689623574411;2.48516226242737;0.809968017713278;3.06822270519216;0.00215336073051626;0.0351009355571809;;;;;;;;;;;;;;;PF03729.17;Short repeat of unknown function (DUF308)
GC_00069799;broadleaf;conifer;accessory;1;1.76839037588696;2.4816616696889;0.769099447304329;3.22671102987663;0.00125221854151567;0.0257566937929814;T;Signal transduction mechanisms;;;COG0840;Methyl-accepting chemotaxis protein (MCP) (Tar) (PDB:1QU7);;;;;;;;;;
GC_00046308;broadleaf;conifer;accessory;1;2.08672032363705;2.45916245600985;0.688597195854314;3.57126411611198;3.55262419489011e-4;0.0127446896314325;T;Signal transduction mechanisms;;;COG2199;GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants (GGDEF) (PDB:6D9M);ko00001|ko01000;KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>05111 Biofilm formation - Vibrio cholerae [PATH:ko05111]|Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.65  diguanylate cyclase;;;;;K21021;diguanylate cyclase [EC:2.7.7.65];PF00990.25;Diguanylate cyclase, GGDEF domain
GC_00004396;broadleaf;conifer;accessory;32;2.06628903139645;2.45646443410759;0.699551515713835;3.51148468544302;4.45611136871924e-4;0.0146760695115516;I;Lipid transport and metabolism;;;COG3000;Sterol desaturase/sphingolipid hydroxylase, fatty acid hydroxylase superfamily (ERG3) (PDB:4ZR0);;;;;;;;;;
GC_00033649;broadleaf;conifer;accessory;2;2.05625803109603;2.45060979877106;0.684480260779455;3.58024904323818;3.43266885395448e-4;0.0124120946814418;;;;;;;;;;;;;;;PF04932.19;O-Antigen ligase
GC_00004352;broadleaf;conifer;accessory;33;1.41288379757453;2.44821577608584;0.776087232684857;3.15456262257567;0.00160738877950389;0.0296488391879341;K|G;Transcription|Carbohydrate transport and metabolism;;;COG1349;DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family (GlpR);ko03000;Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>DeoR family;;;;;K02444;DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor;PF00455.26;DeoR C terminal sensor domain
GC_00026436;broadleaf;conifer;accessory;2;2.74332129449247;2.44556618869986;0.606608654393885;4.03153857266253;5.54128996645435e-5;0.00480878420707924;M;Cell wall/membrane/envelope biogenesis;;;COG0399;dTDP-4-amino-4,6-dideoxygalactose transaminase (WecE) (PDB:4PIW) (PUBMED:15271350);;;;;;;;;PF01041.21;DegT/DnrJ/EryC1/StrS aminotransferase family
GC_00040404;broadleaf;conifer;accessory;1;1.16041095712914;2.44374746737893;0.8129428394925;3.00605079307237;0.002646647836479;0.0392772884136754;T;Signal transduction mechanisms;;;COG2202;PAS domain (PAS) (PDB:2MWG);;;;;;;;;;
GC_00008026;broadleaf;conifer;accessory;6;2.40794293005523;2.43755496947639;0.68422908747227;3.56248369750165;3.67362727809873e-4;0.0131270948070728;X;Mobilome: prophages, transposons;;;COG3547;Transposase;ko00001;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair;;;;;K07486;transposase;PF02371.20;Transposase IS116/IS110/IS902 family
GC_00004362;broadleaf;conifer;accessory;12;3.42176374920398;2.43263820592336;0.529915249255924;4.59061747956703;4.41936624092255e-6;0.00147123611777403;X;Mobilome: prophages, transposons;;;COG3293;Transposase;ko00001;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair;;;;;K07492;putative transposase;PF13586.10;Transposase DDE domain
GC_00050814;broadleaf;conifer;accessory;1;1.12763487439318;2.42910686826368;0.811046932845262;2.99502626776732;0.00274421208141263;0.0401368547124108;M;Cell wall/membrane/envelope biogenesis;;;COG4932;Clumping factor A-related surface protein, MSCRAMM (microbial surface components recognizing adhesive matrix molecules) family, DEv-IgG fold (ClfA) (PDB:1N67) (PUBMED:12485987);;;;;;;;;PF17210.7;SdrD B-like domain
GC_00005365;broadleaf;conifer;accessory;20;2.67106507819276;2.40176990536843;0.604741019136519;3.97156771141108;7.14011995756437e-5;0.00570708535555496;S;Function unknown;;;COG3237;Uncharacterized conserved protein YjbJ, UPF0337 family (yjbJ) (PDB:1RYK);;;;;;;;;PF05532.16;CsbD-like
GC_00008625;broadleaf;conifer;accessory;13;1.98656183506544;2.39624693453026;0.739789041787837;3.23909493000773;0.00119909656381788;0.0250962287581963;M;Cell wall/membrane/envelope biogenesis;;;COG1835;Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains (OafA);ko00001;KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00543 Exopolysaccharide biosynthesis [PATH:ko00543];;;;;K16568;exopolysaccharide production protein ExoZ;PF01757.26;Acyltransferase family
GC_00036793;broadleaf;conifer;accessory;1;1.11653973284111;2.39170149316791;0.829097183208957;2.8847058482469;0.00391779534898162;0.0489697547598361;T;Signal transduction mechanisms;;;COG0784|COG2202|COG2203|COG4191;CheY-like REC (receiver) domain, includes chemotaxis protein CheY  and sporulation regulator Spo0F (CheY) (PDB:6QRJ)|PAS domain (PAS) (PDB:2MWG)|GAF domain (GAF)|Signal transduction histidine kinase regulating C4-dicarboxylate transport system (PDB:4GCZ);;;;;;;;;PF00072.28;Response regulator receiver domain
GC_00004586;broadleaf;conifer;accessory;30;1.6973153911591;2.38886249857508;0.742655393670141;3.21665003571781;0.00129696698846769;0.0261620079782087;R;General function prediction only;;;COG4674;ABC-type uncharacterized transport system, ATPase component (PUBMED:10686096);ko00001|ko02000;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|Transporters>>>ABC transporters, prokaryotic type>>>Phosphate and amino acid transporters>>>Urea transporter;;;;;K11962;urea transport system ATP-binding protein;PF00005.31;ABC transporter
GC_00003814;broadleaf;conifer;accessory;31;1.6368543448622;2.37623252304322;0.739969756207788;3.21125627514965;0.00132156020435514;0.0262712335263043;K;Transcription;;;COG1937;DNA-binding transcriptional regulator, FrmR family (FrmR) (PDB:2HH7);ko00001;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown;;;;;K07807;uncharacterized protein;PF02583.21;Metal-sensitive transcriptional repressor
GC_00004334;broadleaf;conifer;accessory;33;2.59136606802285;2.37043766295774;0.601177336485692;3.94299239025647;8.04712097089487e-5;0.00621401409210119;K|G;Transcription|Carbohydrate transport and metabolism;;;COG1349;DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family (GlpR);;;;;;;;;PF00455.26;DeoR C terminal sensor domain
GC_00002980;broadleaf;conifer;accessory;62;2.58682341553678;2.36876949574977;0.634634215351798;3.73249572501647;1.89591915565981e-4;0.00909242912966957;M;Cell wall/membrane/envelope biogenesis;;;COG3131;Periplasmic glucan biosynthesis protein OpgG (MdoG) (PDB:1TXK);ko00001;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99994 Others;;;;;K03670;periplasmic glucans biosynthesis protein;PF04349.16;Periplasmic glucan biosynthesis protein, MdoG
GC_00015350;broadleaf;conifer;accessory;5;1.6567083761548;2.35189306149031;0.763841947393487;3.07903103451682;0.00207675046782241;0.034380065862893;M;Cell wall/membrane/envelope biogenesis;;;COG2148;Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid) (WcaJ) (PDB:5W7L);ko00001;KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00543 Exopolysaccharide biosynthesis [PATH:ko00543];;;;;K16566;exopolysaccharide production protein ExoY;PF02397.20;Bacterial sugar transferase
GC_00003622;broadleaf;conifer;accessory;45;2.2520703868725;2.35071326835256;0.642103418318521;3.66095741167114;2.51274528136066e-4;0.0105983443573115;M;Cell wall/membrane/envelope biogenesis;;;COG0438;Glycosyltransferase involved in cell wall bisynthesis (RfaB) (PDB:2IV7);ko00001|ko01000|ko01003;KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00543 Exopolysaccharide biosynthesis [PATH:ko00543]|Enzymes>>>2. Transferases>>>2.->>>2.-.->>>2.-.-.-|Glycosyltransferases>>>Polysaccharide>>>Bacterial polysaccharide (excluding LPS);M00854;"Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism";M00854;Glycogen biosynthesis, glucose-1P => glycogen/starch;K16150;glycogen synthase [EC:2.4.1.11];PF00534.24;Glycosyl transferases group 1
GC_00002596;broadleaf;conifer;accessory;54;7.77241462581727;2.34150755531335;0.367733451005612;6.36740429490493;1.9225393343198802e-10;1.75181784143228e-6;T|K;Signal transduction mechanisms|Transcription;;;COG0784_or_COG4753_or_COG2204;CheY-like REC (receiver) domain, includes chemotaxis protein CheY  and sporulation regulator Spo0F (CheY) (PDB:6QRJ)_or_Two-component response regulator, YesN/AraC family, consists of REC and AraC-type DNA-binding domains (YesN)_or_DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains (AtoC) (PDB:1ZY2);;;;;;;;;PF00072.28;Response regulator receiver domain
GC_00030461;broadleaf;conifer;accessory;2;1.9024551338436;2.33176893253097;0.747229223570329;3.120553718964;0.00180511370705007;0.0319382448517286;;;;;;;;;;;;;;;PF11154.12;Protein of unknown function (DUF2934)
GC_00003473;broadleaf;conifer;accessory;49;1.59153340805108;2.33173269520408;0.792471208167231;2.9423563546198;0.00325724862124093;0.044166740233255;L;Replication, recombination and repair;;;COG1525;Endonuclease YncB, thermonuclease family (YncB);;;;;;;;;;
GC_00037631;broadleaf;conifer;accessory;1;1.90759366152838;2.31441343091421;0.70269530728606;3.29362300689456;9.89050549306699e-4;0.0224184791176185;;;;;;;;;;;;;;;PF21814.1;Domain of unknown function (DUF6883)
GC_00003255;broadleaf;conifer;accessory;54;1.28406096553189;2.30244894550897;0.779445446034256;2.95395778783956;0.00313726915106167;0.0431173401274116;D;Cell cycle control, cell division, chromosome partitioning;;;COG3087;Cell division protein FtsN (FtsN) (PDB:1UTA);;;;;;;;;;
GC_00007253;broadleaf;conifer;accessory;16;1.55283879648623;2.29573374806704;0.793344506014504;2.89374128220795;0.00380681685118408;0.0483115809860575;O;Posttranslational modification, protein turnover, chaperones;;;COG2039;Pyrrolidone-carboxylate peptidase (N-terminal pyroglutamyl peptidase) (Pcp) (PDB:1AUG);ko01000|ko01002;Enzymes>>>3. Hydrolases>>>3.4  Acting on peptide bonds (peptidases)>>>3.4.19  Omega peptidases>>>3.4.19.3  pyroglutamyl-peptidase I|Peptidases and inhibitors>>>Cysteine peptidases>>>Family C15: pyroglutamyl peptidase I family;;;;;K01304;pyroglutamyl-peptidase [EC:3.4.19.3];PF01470.21;Pyroglutamyl peptidase
GC_00002655;broadleaf;conifer;accessory;74;2.834678061259;2.29529751856298;0.556855615767853;4.12188986439147;3.75776857337255e-5;0.00406366689120398;E;Amino acid transport and metabolism;COG0509;Glycine cleavage;COG0509;Glycine cleavage system protein H (lipoate-binding) (GcvH) (PDB:1DXM);ko00001|ko00001|ko00001;KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]|KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]|KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00785 Lipoic acid metabolism [PATH:ko00785];M00532;"Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism";M00532;Photorespiration;K02437;glycine cleavage system H protein;PF01597.23;Glycine cleavage H-protein
GC_00005980;broadleaf;conifer;accessory;19;2.13732570518366;2.27936785065939;0.663080171410275;3.43754488361717;5.87013423636815e-4;0.0173102469779245;H;Coenzyme transport and metabolism;COG2226;Biotin biosynthesis;COG2226;Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG (UbiE) (PDB:4OBW);ko00001|ko01000|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]|Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.156  glycine/sarcosine N-methyltransferase|Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.157  sarcosine/dimethylglycine N-methyltransferase;;;;;K22438;trans-aconitate 3-methyltransferase [EC:2.1.1.145];PF08241.16;Methyltransferase domain
GC_00025758;broadleaf;conifer;accessory;1;2.47495929863988;2.27291435194787;0.591681917480131;3.84144636636491;1.22311463371168e-4;0.00719033583379408;T;Signal transduction mechanisms;;;COG0664;cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases (Crp) (PDB:1FT9);;;;;;;;;PF13545.10;Crp-like helix-turn-helix domain
GC_00003370;broadleaf;conifer;accessory;52;1.80373682644204;2.2398450701863;0.691077811905394;3.24108954389773;0.00119073774488087;0.0250577421047448;M|O;Cell wall/membrane/envelope biogenesis|Posttranslational modification, protein turnover, chaperones;;;COG4783;Outer membrane protein chaperone/metalloprotease BepA/YfgC, contains M48 and TPR domains (BepA) (PDB:6AIT) (PUBMED:24003122);;;;;;;;;PF01435.22;Peptidase family M48
GC_00007249;broadleaf;conifer;accessory;13;5.13862446632764;2.21670220465498;0.422348768594219;5.24851111093145;1.53333394258328e-7;1.27015808043808e-4;T;Signal transduction mechanisms;;;COG2201;Chemotaxis response regulator CheB, contains REC and protein-glutamate methylesterase domains (CheB) (PDB:1A2O);ko00001|ko00001|ko01000|ko02022;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]|KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]|Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.1  Carboxylic-ester hydrolases>>>3.1.1.61  protein-glutamate methylesterase|Two-component system>>>CheA family>>>WspE-WspRF (chemosensory);;;;;K03412;two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44];PF01339.21;CheB methylesterase
GC_00005040;broadleaf;conifer;accessory;23;2.66916248405091;2.20410583477771;0.572916798734296;3.84716566113455;1.19492176845873e-4;0.00718131914401519;K;Transcription;;;COG1733;DNA-binding transcriptional regulator, HxlR family (HxlR) (PDB:1YYV);;;;;;;;;PF01638.21;HxlR-like helix-turn-helix
GC_00005839;broadleaf;conifer;accessory;18;3.56211587397114;2.19096417914253;0.526017496676889;4.1651925895696;3.11089842619879e-5;0.00381666019113848;P|T;Inorganic ion transport and metabolism|Signal transduction mechanisms;;;COG0569;"Trk/Ktr K+ transport system regulatory component TrkA/KtrA/KtrC, RCK domain (TrkA) (PDB:4XTT) (PUBMED:23815639;25957408;31868587;32095817)";;;;;;;;;PF07885.20_or_PF02254.22;Ion channel_or_TrkA-N domain
GC_00003893;broadleaf;conifer;accessory;36;2.6823053993402;2.18798320889554;0.582334726485882;3.7572604026193;1.71783712467879e-4;0.00874151067053879;K;Transcription;;;COG1733;DNA-binding transcriptional regulator, HxlR family (HxlR) (PDB:1YYV);;;;;;;;;PF01638.21;HxlR-like helix-turn-helix
GC_00012253;broadleaf;conifer;accessory;7;1.73525354611038;2.17479592672381;0.734987619631897;2.95895586351918;0.0030868330869732;0.0427867686724209;R;General function prediction only;;;COG4655;Uncharacterized conserved protein, contains TadX/Tad_C domain (TadX) (PUBMED:26686616);;;;;;;;;PF09977.13;Putative Tad-like Flp pilus-assembly
GC_00002418;broadleaf;conifer;accessory;64;2.59870806154474;2.17089280055059;0.574162291383931;3.7809741829579;1.56215875112806e-4;0.00823499343349858;K;Transcription;;;COG0640;DNA-binding transcriptional regulator, ArsR family (ArsR) (PDB:3F6V);ko00001;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99994 Others;;;;;K21904;metallothionein;PF02069.20;Prokaryotic metallothionein
